State_Name,County,Type,ALand,Median
Pennsylvania,Adams County,Track,118420069,47061
Pennsylvania,Adams County,Track,866087,40376
Pennsylvania,Adams County,Track,55934483,53946
Pennsylvania,Adams County,Track,216838,47889
Pennsylvania,Adams County,Track,229397,101360
Pennsylvania,Adams County,Track,221570,106981
Pennsylvania,Adams County,Track,1863590,73836
Pennsylvania,Adams County,Track,367675,62489
Pennsylvania,Adams County,Track,355619,36003
Pennsylvania,Adams County,Track,453345,44261
Pennsylvania,Adams County,Track,1111270,21960
Pennsylvania,Adams County,Track,322265,24743
Pennsylvania,Adams County,Track,621445,28128
Pennsylvania,Adams County,Track,402542,25840
Pennsylvania,Adams County,Track,472075,31489
Pennsylvania,Adams County,Track,972947,38679
Pennsylvania,Adams County,Track,864871,71223
Pennsylvania,Adams County,Track,1527654,70717
Pennsylvania,Adams County,Track,341256,26721
Pennsylvania,Adams County,Track,191125,20574
Pennsylvania,Adams County,Track,707751,29012
Pennsylvania,Adams County,Track,563701,20871
Pennsylvania,Adams County,Track,241053,25062
Pennsylvania,Adams County,Track,1439045,28577
Pennsylvania,Adams County,Track,756814,18256
Pennsylvania,Adams County,Track,515705,65136
Pennsylvania,Adams County,Track,775451,84346
Pennsylvania,Adams County,Track,800999,19111
Pennsylvania,Adams County,Track,3134652,57090
Pennsylvania,Adams County,Track,746916,55597
Pennsylvania,Adams County,Track,912758,42055
Pennsylvania,Adams County,Track,606825,40386
Pennsylvania,Adams County,Track,492489,25005
Pennsylvania,Adams County,Track,685629,25321
Pennsylvania,Adams County,Track,655249,37879
Pennsylvania,Adams County,Track,587242,44602
Pennsylvania,Adams County,Track,809931,41999
Pennsylvania,Adams County,Track,973125,29337
Pennsylvania,Adams County,Track,1855726,31868
Pennsylvania,Adams County,Track,2161101,65725
Pennsylvania,Adams County,Track,1498639,52036
Pennsylvania,Adams County,Track,1031928,63739
Pennsylvania,Adams County,Track,801977,91431
Pennsylvania,Adams County,Track,3322103,26934
Pennsylvania,Adams County,Track,8924311,300000
Pennsylvania,Adams County,Track,2664986,0
Pennsylvania,Adams County,Track,33707303,63635
Pennsylvania,Adams County,Track,408630364,37060
Pennsylvania,Adams County,Track,1604874,28644
Pennsylvania,Adams County,Track,44557693,54843
Pennsylvania,Adams County,Track,5021148,52766
Pennsylvania,Adams County,Track,8081484,32390
Pennsylvania,Adams County,Track,80332047,63911
Pennsylvania,Adams County,Track,3926083,39771
Pennsylvania,Adams County,Track,79379593,44813
Pennsylvania,Adams County,Track,189428762,48967
Pennsylvania,Adams County,Track,203850055,51061
Pennsylvania,Adams County,Track,417517959,51211
Pennsylvania,Adams County,Track,118704184,46520
Pennsylvania,Adams County,Track,4187021,33219
Pennsylvania,Adams County,Track,273393108,48070
Pennsylvania,Adams County,Track,934904,25668
Pennsylvania,Adams County,Track,2518336,31532
Pennsylvania,Adams County,Track,834612,42857
Pennsylvania,Adams County,Track,3633350,43657
Pennsylvania,Adams County,Track,18894909,60233
Pennsylvania,Adams County,Track,147650934,57043
Pennsylvania,Adams County,Track,2917346,29148
Pennsylvania,Adams County,Track,13118636,45253
Pennsylvania,Adams County,Track,10052695,26171
Pennsylvania,Adams County,Track,897352,33316
Pennsylvania,Adams County,Track,56860589,56448
Pennsylvania,Adams County,Track,8162674,50807
Pennsylvania,Adams County,Track,33166126,102939
Pennsylvania,Adams County,Track,1458462,39489
Pennsylvania,Adams County,Track,4256750,98155
Pennsylvania,Adams County,Track,2104034,42471
Pennsylvania,Adams County,Track,56221615,57390
Pennsylvania,Adams County,Track,2686407,36893
Pennsylvania,Adams County,Track,85805176,43441
Pennsylvania,Adams County,Track,142677959,48560
Pennsylvania,Adams County,Track,96073570,50745
Pennsylvania,Adams County,Track,1628942,32187
Pennsylvania,Adams County,Track,11878782,69010
Pennsylvania,Adams County,Track,698715,15910
Pennsylvania,Adams County,Track,12286288,64620
Pennsylvania,Adams County,Track,43690606,68077
Pennsylvania,Adams County,Track,12551855,54171
Pennsylvania,Adams County,Track,23700083,73642
Pennsylvania,Adams County,Track,86638468,60479
Pennsylvania,Adams County,Track,21123638,72836
Pennsylvania,Adams County,Track,23444601,300000
Pennsylvania,Adams County,Track,121102288,53029
Pennsylvania,Adams County,Track,88828469,52674
Pennsylvania,Adams County,Track,8719828,37321
Pennsylvania,Adams County,Track,26164546,66659
Pennsylvania,Adams County,Track,67345487,68522
Pennsylvania,Adams County,Track,1481584,37355
Pennsylvania,Adams County,Track,103187466,53239
Pennsylvania,Adams County,Track,1678102,300000
Pennsylvania,Adams County,Track,253062,20987
Pennsylvania,Adams County,Track,452643,11595
Pennsylvania,Adams County,Track,428546,80269
Pennsylvania,Adams County,Track,803571,16725
Pennsylvania,Adams County,Track,380225,51254
Pennsylvania,Adams County,Track,1091700,29472
Pennsylvania,Adams County,Track,724267,39013
Pennsylvania,Adams County,Track,392498,33850
Pennsylvania,Adams County,Track,536950,31369
Pennsylvania,Adams County,Track,1079673,30450
Pennsylvania,Adams County,Track,772138,8878
Pennsylvania,Adams County,Track,1403865,20168
Pennsylvania,Adams County,Track,805419,24178
Pennsylvania,Adams County,Track,941940,183753
Pennsylvania,Adams County,Track,888060,51969
Pennsylvania,Adams County,Track,2049306,300000
Pennsylvania,Adams County,Track,1189443,300000
Pennsylvania,Adams County,Track,2722528,49746
Pennsylvania,Adams County,Track,1120492,62481
Pennsylvania,Adams County,Track,392889,42783
Pennsylvania,Adams County,Track,2422505,39825
Pennsylvania,Adams County,Track,1453327,300000
Pennsylvania,Adams County,Track,1360696,300000
Pennsylvania,Adams County,Track,722950,36756
Pennsylvania,Adams County,Track,643639,19169
Pennsylvania,Adams County,Track,1211704,20210
Pennsylvania,Adams County,Track,593102,34296
Pennsylvania,Adams County,Track,1328964,30583
Pennsylvania,Adams County,Track,3220291,39880
Pennsylvania,Adams County,Track,1453893,38772
Pennsylvania,Adams County,Track,775644,300000
Pennsylvania,Adams County,Track,849780,33657
Pennsylvania,Adams County,Track,2618658,15138
Pennsylvania,Adams County,Track,3172264,300000
Pennsylvania,Adams County,Track,48577795,53406
Pennsylvania,Adams County,Track,26224976,61619
Pennsylvania,Adams County,Track,40029569,154609
Pennsylvania,Adams County,Track,15950134,117833
Pennsylvania,Adams County,Track,4394214,65076
Pennsylvania,Adams County,Track,1361335,78433
Pennsylvania,Adams County,Track,18136882,80789
Pennsylvania,Adams County,Track,13018325,93398
Pennsylvania,Adams County,Track,15230404,56061
Pennsylvania,Adams County,Track,20373345,175023
Pennsylvania,Adams County,Track,1396350,48938
Pennsylvania,Adams County,Track,3510344,59028
Pennsylvania,Adams County,Track,6245765,96459
Pennsylvania,Adams County,Track,4422203,63778
Pennsylvania,Adams County,Track,8349576,84960
Pennsylvania,Adams County,Track,3445435,54166
Pennsylvania,Adams County,Track,1308013,21180
Pennsylvania,Adams County,Track,924161,37849
Pennsylvania,Adams County,Track,710868,40558
Pennsylvania,Adams County,Track,2588384,58456
Pennsylvania,Adams County,Track,1364588,32747
Pennsylvania,Adams County,Track,9558163,47686
Pennsylvania,Adams County,Track,15564355,61262
Pennsylvania,Adams County,Track,31731954,79365
Pennsylvania,Adams County,Track,35159919,50601
Pennsylvania,Adams County,Track,23684537,74193
Pennsylvania,Adams County,Track,4048132,57772
Pennsylvania,Adams County,Track,374300,25200
Pennsylvania,Adams County,Track,1124143,65393
Pennsylvania,Adams County,Track,1951976,300000
Pennsylvania,Adams County,Track,5375268,77201
Pennsylvania,Adams County,Track,1863590,68752
Pennsylvania,Adams County,Track,651942,79788
Pennsylvania,Adams County,Track,1505105,32102
Pennsylvania,Adams County,Track,1527654,80098
Pennsylvania,Adams County,Track,2077710,59355
Pennsylvania,Adams County,Track,3302630,300000
Pennsylvania,Adams County,Track,1826615,80327
Pennsylvania,Adams County,Track,3116517,14423
Pennsylvania,Adams County,Track,3104903,300000
Pennsylvania,Adams County,Track,3867968,95677
Pennsylvania,Adams County,Track,2161101,61427
Pennsylvania,Adams County,Track,3552184,83376
Pennsylvania,Adams County,Track,2295186,300000
Pennsylvania,Adams County,Track,2846639,300000
Pennsylvania,Adams County,Track,111753227,62303
Pennsylvania,Adams County,Track,879380,17892
Pennsylvania,Adams County,Track,2508909,44840
Pennsylvania,Adams County,Track,1281316,21780
Pennsylvania,Adams County,Track,2936295,300000
Pennsylvania,Adams County,Track,25364137,131162
Pennsylvania,Adams County,Track,12634985,17699
Pennsylvania,Adams County,Track,8162674,42314
Pennsylvania,Adams County,Track,8040949,67346
Pennsylvania,Adams County,Track,1667543,37345
Pennsylvania,Adams County,Track,14498355,300000
Pennsylvania,Adams County,Track,2036886,27494
Pennsylvania,Adams County,Track,5384573,48498
Pennsylvania,Adams County,Track,1110488,21689
Pennsylvania,Adams County,Track,2095685,18834
Pennsylvania,Adams County,Track,1091700,17158
Pennsylvania,Adams County,Track,1294126,0
Pennsylvania,Adams County,Track,808017,39873
Pennsylvania,Adams County,Track,4386555,300000
Pennsylvania,Adams County,Track,7668996,25118
Pennsylvania,Adams County,Track,5726234,99825
Pennsylvania,Adams County,Track,6801079,38586
Pennsylvania,Adams County,Track,3567627,58522
Pennsylvania,Adams County,Track,4719624,32201
Pennsylvania,Adams County,Track,6994622,32134
Pennsylvania,Adams County,Track,1126689,35917
Pennsylvania,Adams County,Track,6184747,63413
Pennsylvania,Adams County,Track,1822889,18622
Pennsylvania,Adams County,Track,989680,19733
Pennsylvania,Adams County,Track,639467,33719
Pennsylvania,Adams County,Track,2044622,51521
Pennsylvania,Adams County,Track,414535,20942
Pennsylvania,Adams County,Track,1573400,14638
Pennsylvania,Adams County,Track,586697,15528
Pennsylvania,Adams County,Track,1891902,26106
Pennsylvania,Adams County,Track,910660,300000
Pennsylvania,Adams County,Track,3942599,38155
Pennsylvania,Adams County,Track,15279491,54615
Pennsylvania,Adams County,Track,43412693,42421
Pennsylvania,Adams County,Track,42754790,90191
Pennsylvania,Adams County,Track,13689710,44592
Pennsylvania,Adams County,Track,1106930,0
Pennsylvania,Adams County,Track,505672,17817
Pennsylvania,Adams County,Track,69330761,56332
Pennsylvania,Adams County,Track,129158557,48250
Pennsylvania,Adams County,Track,803571,34600
Pennsylvania,Adams County,Track,43412693,50698
Pennsylvania,Adams County,Track,2580515,36638
Pennsylvania,Adams County,Track,36355184,51933
Pennsylvania,Adams County,Track,168958521,45744
Pennsylvania,Adams County,Track,3288857,42773
Pennsylvania,Adams County,Track,76893543,63887
Pennsylvania,Adams County,Track,1925470,48162
Pennsylvania,Adams County,Track,1882853,36005
Pennsylvania,Adams County,Track,1523129,14879
Pennsylvania,Adams County,Track,14045996,69121
Pennsylvania,Adams County,Track,74224888,58494
Pennsylvania,Adams County,Track,1737384,59636
Pennsylvania,Adams County,Track,10642770,300000
Pennsylvania,Adams County,Track,1163077,21106
Pennsylvania,Adams County,Track,10131563,42497
Pennsylvania,Adams County,Track,25837924,64158
Pennsylvania,Adams County,Track,60033549,61058
Pennsylvania,Adams County,Track,3864927,50477
Pennsylvania,Adams County,Track,11009798,47989
Pennsylvania,Adams County,Track,54618872,300000
Pennsylvania,Adams County,Track,226432257,50945
Pennsylvania,Adams County,Track,102338464,25660
Pennsylvania,Adams County,Track,176314457,33041
Pennsylvania,Adams County,Track,297746467,41906
Pennsylvania,Adams County,Track,1949530,26264
Pennsylvania,Adams County,Track,1474272,58457
Pennsylvania,Adams County,Track,4685353,21925
Pennsylvania,Adams County,Track,256642,25686
Pennsylvania,Adams County,Track,371906,19184
Pennsylvania,Adams County,Track,2955513,44947
Pennsylvania,Adams County,Track,545522,24703
Pennsylvania,Adams County,Track,1405598,45305
Pennsylvania,Adams County,Track,48994251,61472
Pennsylvania,Adams County,Track,175982438,58948
Pennsylvania,Adams County,Track,40419331,59544
Pennsylvania,Adams County,Track,3255383,50711
Pennsylvania,Adams County,Track,2926317,71660
Pennsylvania,Adams County,Track,9981073,98770
Pennsylvania,Adams County,Track,1530434,41287
Pennsylvania,Adams County,Track,1972485,300000
Pennsylvania,Adams County,Track,25446100,71589
Pennsylvania,Adams County,Track,3462403,34759
Pennsylvania,Adams County,Track,18867827,82725
Pennsylvania,Adams County,Track,25704110,84358
Pennsylvania,Adams County,Track,10624515,42026
Pennsylvania,Adams County,Track,2125912,61254
Pennsylvania,Adams County,Track,93325774,71357
Pennsylvania,Adams County,Track,21811798,67197
Pennsylvania,Adams County,Track,24996974,69300
Pennsylvania,Adams County,Track,39144585,300000
Pennsylvania,Adams County,Track,57345177,300000
Pennsylvania,Adams County,Track,48079761,68653
Pennsylvania,Adams County,Track,4246373,35276
Pennsylvania,Adams County,Track,186824749,300000
Pennsylvania,Adams County,Track,157544895,70015
Pennsylvania,Adams County,Track,66614685,30734
Pennsylvania,Adams County,Track,126461870,59494
Pennsylvania,Adams County,Track,36903552,33203
Pennsylvania,Adams County,Track,146587583,38229
Pennsylvania,Adams County,Track,5441893,29485
Pennsylvania,Adams County,Track,93886710,41342
Pennsylvania,Adams County,Track,1375756,25843
Pennsylvania,Adams County,Track,1449760,22805
Pennsylvania,Adams County,Track,3984922,51811
Pennsylvania,Adams County,Track,1144581,25732
Pennsylvania,Adams County,Track,575961,10847
Pennsylvania,Adams County,Track,5236375,19511
Pennsylvania,Adams County,Track,115145911,62697
Pennsylvania,Adams County,Track,251420161,49950
Pennsylvania,Adams County,Track,227137007,60478
Pennsylvania,Adams County,Track,370576581,42084
Pennsylvania,Adams County,Track,379598578,44646
Pennsylvania,Adams County,Track,7608630,49812
Pennsylvania,Adams County,Track,6550681,70309
Pennsylvania,Adams County,Track,4205884,300000
Pennsylvania,Adams County,Track,6565856,39734
Pennsylvania,Adams County,Track,7089472,300000
Pennsylvania,Adams County,Track,2314481,73234
Pennsylvania,Adams County,Track,3412872,36107
Pennsylvania,Adams County,Track,2917754,300000
Pennsylvania,Adams County,Track,3078963,70112
Pennsylvania,Adams County,Track,302611,27539
Pennsylvania,Adams County,Track,3118954,300000
Pennsylvania,Adams County,Track,8704965,300000
Pennsylvania,Adams County,Track,1886867,42943
Pennsylvania,Adams County,Track,5979916,96196
Pennsylvania,Adams County,Track,3495737,55920
Pennsylvania,Adams County,Track,4631216,45763
Pennsylvania,Adams County,Track,4407560,88877
Pennsylvania,Adams County,Track,13082818,119770
Pennsylvania,Adams County,Track,20458771,105140
Pennsylvania,Adams County,Track,21732770,71347
Pennsylvania,Adams County,Track,2955513,38470
Pennsylvania,Adams County,Track,2962661,72903
Pennsylvania,Adams County,Track,1106539,56237
Pennsylvania,Adams County,Track,79259580,103941
Pennsylvania,Adams County,Track,1509625,54572
Pennsylvania,Adams County,Track,16553462,300000
Pennsylvania,Adams County,Track,8118004,147348
Pennsylvania,Adams County,Track,11131440,99778
Pennsylvania,Adams County,Track,3126423,70956
Pennsylvania,Adams County,Track,8761805,126078
Pennsylvania,Adams County,Track,2591674,47825
Pennsylvania,Adams County,Track,169429850,60515
Pennsylvania,Adams County,Track,6479407,91259
Pennsylvania,Adams County,Track,1439093,87212
Pennsylvania,Adams County,Track,7433433,134203
Pennsylvania,Adams County,Track,2994547,75060
Pennsylvania,Adams County,Track,2633295,78196
Pennsylvania,Adams County,Track,2363962,66901
Pennsylvania,Adams County,Track,1049825,40279
Pennsylvania,Adams County,Track,2305835,300000
Pennsylvania,Adams County,Track,2823400,78525
Pennsylvania,Adams County,Track,45393197,108881
Pennsylvania,Adams County,Track,22865409,0
Pennsylvania,Adams County,Track,19199262,67652
Pennsylvania,Adams County,Track,1701509,20439
Pennsylvania,Adams County,Track,20499133,52741
Pennsylvania,Adams County,Track,261788946,47993
Pennsylvania,Adams County,Track,127970089,62263
Pennsylvania,Adams County,Track,17491484,78570
Pennsylvania,Adams County,Track,60961964,34122
Pennsylvania,Adams County,Track,59412512,75691
Pennsylvania,Adams County,Track,61767099,77886
Pennsylvania,Adams County,Track,6330720,300000
Pennsylvania,Adams County,Track,4381380,104329
Pennsylvania,Adams County,Track,1518168,60923
Pennsylvania,Adams County,Track,35972579,64550
Pennsylvania,Adams County,Track,59945076,84167
Pennsylvania,Adams County,Track,874032,22692
Pennsylvania,Adams County,Track,50512788,48749
Pennsylvania,Adams County,Track,2744608,48082
Pennsylvania,Adams County,Track,1006973,46097
Pennsylvania,Adams County,Track,6080253,300000
Pennsylvania,Adams County,Track,4796259,31484
Pennsylvania,Adams County,Track,7728114,39091
Pennsylvania,Adams County,Track,152686675,33548
Pennsylvania,Adams County,Track,60655361,70917
Pennsylvania,Adams County,Track,129144298,65467
Pennsylvania,Adams County,Track,33159990,47874
Pennsylvania,Adams County,Track,1704562,34054
Pennsylvania,Adams County,Track,119355110,35538
Pennsylvania,Adams County,Track,1877298,27860
Pennsylvania,Adams County,Track,1024393461,49223
Pennsylvania,Adams County,Track,181872647,37088
Pennsylvania,Adams County,Track,77318708,36385
Pennsylvania,Adams County,Track,120092976,73047
Pennsylvania,Adams County,Track,43780637,51681
Pennsylvania,Adams County,Track,10624515,52047
Pennsylvania,Adams County,Track,6433822,55248
Pennsylvania,Adams County,Track,2922495,28704
Pennsylvania,Adams County,Track,134450127,49403
Pennsylvania,Adams County,Track,275137225,39949
Pennsylvania,Adams County,Track,70273904,47410
Pennsylvania,Adams County,Track,38645506,35759
Pennsylvania,Adams County,Track,8140187,61372
Pennsylvania,Adams County,Track,61112873,104495
Pennsylvania,Adams County,Track,931782,0
Pennsylvania,Adams County,Track,1247091,18067
Pennsylvania,Adams County,Track,39602821,65188
Pennsylvania,Adams County,Track,1731997,34314
Pennsylvania,Adams County,Track,4034414,300000
Pennsylvania,Adams County,Track,6406997,174222
Pennsylvania,Adams County,Track,14442246,300000
Pennsylvania,Adams County,Track,4086842,51392
Pennsylvania,Adams County,Track,1740754,72591
Pennsylvania,Adams County,Track,27605086,300000
Pennsylvania,Adams County,Track,45783608,152794
Pennsylvania,Adams County,Track,19378528,93555
Pennsylvania,Adams County,Track,1046722,42938
Pennsylvania,Adams County,Track,4246373,47263
Pennsylvania,Adams County,Track,1072149,23137
Pennsylvania,Adams County,Track,5077882,130780
Pennsylvania,Adams County,Track,7352614,83455
Pennsylvania,Adams County,Track,12265796,137311
Pennsylvania,Adams County,Track,1725025,53488
Pennsylvania,Adams County,Track,23593571,300000
Pennsylvania,Adams County,Track,3496755,300000
Pennsylvania,Adams County,Track,28883002,120802
Pennsylvania,Adams County,Track,16810669,160951
Pennsylvania,Adams County,Track,30391807,66531
Pennsylvania,Adams County,Track,66614685,38960
Pennsylvania,Adams County,Track,1787168,28965
Pennsylvania,Adams County,Track,15390250,300000
Pennsylvania,Adams County,Track,30175473,121874
Pennsylvania,Adams County,Track,43088320,82023
Pennsylvania,Adams County,Track,238931,0
Pennsylvania,Adams County,Track,11245845,76402
Pennsylvania,Adams County,Track,5387872,54096
Pennsylvania,Adams County,Track,157231542,26646
Pennsylvania,Adams County,Track,129552052,47636
Pennsylvania,Adams County,Track,4077645,300000
Pennsylvania,Adams County,Track,93886710,37979
Pennsylvania,Adams County,Track,178478595,52538
Pennsylvania,Adams County,Track,2490346,38332
Pennsylvania,Adams County,Track,344975797,44522
Pennsylvania,Adams County,Track,98795406,52782
Pennsylvania,Adams County,Track,2756349,57896
Pennsylvania,Adams County,Track,166549311,43153
Pennsylvania,Adams County,Track,115167317,40004
Pennsylvania,Adams County,Track,972678840,34256
Pennsylvania,Adams County,Track,433356001,60372
Pennsylvania,Adams County,Track,2167440,20189
Pennsylvania,Adams County,Track,3984922,46623
Pennsylvania,Adams County,Track,172095673,53265
Pennsylvania,Adams County,Track,235446586,49364
Pennsylvania,Adams County,Track,59429939,67212
Pennsylvania,Adams County,Track,4354263,28033
Pennsylvania,Adams County,Track,3685923,40468
Pennsylvania,Adams County,Track,32752023,32385
Pennsylvania,Adams County,Track,319903199,41125
Pennsylvania,Adams County,Track,121349122,40444
Pennsylvania,Adams County,Track,44332997,300000
Pennsylvania,Adams County,Track,270444995,47884
Pennsylvania,Adams County,Track,4653482,36262
Pennsylvania,Adams County,Track,89228349,45871
Pennsylvania,Adams County,Track,218559710,54180
Pennsylvania,Adams County,Track,3229788,32883
Pennsylvania,Adams County,Track,76555291,300000
Pennsylvania,Adams County,Track,86487266,37821
Pennsylvania,Adams County,Track,11269254,101950
Pennsylvania,Adams County,Track,1079673,24876
Pennsylvania,Adams County,Track,2749291,67818
Pennsylvania,Adams County,Track,2560042,72917
Pennsylvania,Adams County,Track,3431666,300000
Pennsylvania,Adams County,Track,4424592,53101
Pennsylvania,Adams County,Track,100914107,42364
Pennsylvania,Adams County,Track,6353667,89348
Pennsylvania,Adams County,Track,2800231,62634
Pennsylvania,Adams County,Track,9152527,300000
Pennsylvania,Adams County,Track,63573225,71382
Pennsylvania,Adams County,Track,13556334,73457
Pennsylvania,Adams County,Track,484271,24405
Pennsylvania,Adams County,Track,24741010,300000
Pennsylvania,Adams County,Track,157135543,71256
Pennsylvania,Adams County,Track,206143187,59171
Pennsylvania,Adams County,Track,3578942,23606
Pennsylvania,Adams County,Track,6565856,75515
Pennsylvania,Adams County,Track,204507,40664
Pennsylvania,Adams County,Track,519054,37527
Pennsylvania,Adams County,Track,1198618,32028
Pennsylvania,Adams County,Track,825210,22900
Pennsylvania,Adams County,Track,2557391,54611
Pennsylvania,Adams County,Track,4399151,56810
Pennsylvania,Adams County,Track,3532765,300000
Pennsylvania,Adams County,Track,18066906,300000
Pennsylvania,Adams County,Track,8786684,50460
Pennsylvania,Adams County,Track,3497630,54065
Pennsylvania,Adams County,Track,4119625,43657
Pennsylvania,Adams County,Track,12289752,59243
Pennsylvania,Adams County,Track,3853883,49038
Pennsylvania,Adams County,Track,1461128,39347
Pennsylvania,Adams County,Track,59718903,47784
Pennsylvania,Adams County,Track,14526790,300000
Pennsylvania,Adams County,Track,104116971,42438
Pennsylvania,Adams County,Track,60124784,300000
Pennsylvania,Adams County,Track,290739428,46050
Pennsylvania,Adams County,Track,47292084,34525
Pennsylvania,Adams County,Track,1119314,40171
Pennsylvania,Adams County,Track,3946530,81244
Pennsylvania,Adams County,Track,1189175,59733
Pennsylvania,Adams County,Track,1365924,300000
Pennsylvania,Adams County,Track,439388,48518
Pennsylvania,Adams County,Track,1510099,72554
Pennsylvania,Adams County,Track,695298,39080
Pennsylvania,Adams County,Track,867254,49824
Pennsylvania,Adams County,Track,838639,41349
Pennsylvania,Adams County,Track,749261,32579
Pennsylvania,Adams County,Track,669410,44936
Pennsylvania,Adams County,Track,492665,62232
Pennsylvania,Adams County,Track,3495737,64724
Pennsylvania,Adams County,Track,1545514,65716
Pennsylvania,Adams County,Track,938593,58087
Pennsylvania,Adams County,Track,1043925,86929
Pennsylvania,Adams County,Track,2023254,42610
Pennsylvania,Adams County,Track,1558159,71402
Pennsylvania,Adams County,Track,2808363,32751
Pennsylvania,Adams County,Track,2575844,55930
Pennsylvania,Adams County,Track,854559,14175
Pennsylvania,Adams County,Track,955080,41728
Pennsylvania,Adams County,Track,533018,65307
Pennsylvania,Adams County,Track,5037680,87214
Pennsylvania,Adams County,Track,1680502,23986
Pennsylvania,Adams County,Track,2777935,56903
Pennsylvania,Adams County,Track,6179056,42055
Pennsylvania,Adams County,Track,5733088,69580
Pennsylvania,Adams County,Track,6423881,44334
Pennsylvania,Adams County,Track,888747,49598
Pennsylvania,Adams County,Track,927781,64101
Pennsylvania,Adams County,Track,4720392,300000
Pennsylvania,Adams County,Track,1038573,98973
Pennsylvania,Adams County,Track,5951896,70982
Pennsylvania,Adams County,Track,27663275,83073
Pennsylvania,Adams County,Track,4481218,300000
Pennsylvania,Adams County,Track,3950062,66086
Pennsylvania,Adams County,Track,2135307,300000
Pennsylvania,Adams County,Track,1490954,105052
Pennsylvania,Adams County,Track,1222887,90353
Pennsylvania,Adams County,Track,5882069,120999
Pennsylvania,Adams County,Track,748393,160799
Pennsylvania,Adams County,Track,7892427,300000
Pennsylvania,Adams County,Track,23921025,123112
Pennsylvania,Adams County,Track,17954143,300000
Pennsylvania,Adams County,Track,1570005,55622
Pennsylvania,Adams County,Track,833303,35188
Pennsylvania,Adams County,Track,4025209,20093
Pennsylvania,Adams County,Track,6030075,300000
Pennsylvania,Adams County,Track,6767027,56278
Pennsylvania,Adams County,Track,321570902,41985
Pennsylvania,Adams County,Track,743087,10539
Pennsylvania,Adams County,Track,928019,18524
Pennsylvania,Adams County,Track,979299,11488
Pennsylvania,Adams County,Track,1631249,23082
Pennsylvania,Adams County,Track,3540773,44797
Pennsylvania,Adams County,Track,20723408,96461
Pennsylvania,Adams County,Track,1116644,30170
Pennsylvania,Adams County,Track,842848,34337
Pennsylvania,Adams County,Track,1201513,52473
Pennsylvania,Adams County,Track,2863983,300000
Pennsylvania,Adams County,Track,2218974,16752
Pennsylvania,Adams County,Track,11249678,45512
Pennsylvania,Adams County,Track,96790509,55363
Pennsylvania,Adams County,Track,7660945,84566
Pennsylvania,Adams County,Track,3902370,48053
Pennsylvania,Adams County,Track,11230766,300000
Pennsylvania,Adams County,Track,13252209,123189
Pennsylvania,Adams County,Track,8964975,46386
Pennsylvania,Adams County,Track,62291170,300000
Pennsylvania,Adams County,Track,5747740,45785
Pennsylvania,Adams County,Track,3374513,33301
Pennsylvania,Adams County,Track,113233363,300000
Pennsylvania,Adams County,Track,167015478,58412
Pennsylvania,Adams County,Track,759492,71984
Pennsylvania,Adams County,Track,221611780,53938
Pennsylvania,Adams County,Track,5923986,20499
Pennsylvania,Adams County,Track,1810932,0
Pennsylvania,Adams County,Track,57513401,51839
Pennsylvania,Adams County,Track,8761805,109737
Pennsylvania,Adams County,Track,34004283,27162
Pennsylvania,Adams County,Track,51594386,40759
Pennsylvania,Adams County,Track,80381195,47732
Pennsylvania,Adams County,Track,27834336,40406
Pennsylvania,Adams County,Track,16616644,300000
Pennsylvania,Adams County,Track,24231721,33049
Pennsylvania,Adams County,Track,265117083,37462
Pennsylvania,Adams County,Track,86705506,45147
Pennsylvania,Adams County,Track,534305319,300000
Pennsylvania,Adams County,Track,291974944,50184
Pennsylvania,Adams County,Track,8405269,126765
Pennsylvania,Adams County,Track,61007705,43797
Pennsylvania,Adams County,Track,111083739,43269
Pennsylvania,Adams County,Track,4544960,14741
Pennsylvania,Adams County,Track,57715513,50159
Pennsylvania,Adams County,Track,146877597,300000
Pennsylvania,Adams County,Track,89974147,60498
Pennsylvania,Adams County,Track,118541307,300000
Pennsylvania,Adams County,Track,2783171,49697
Pennsylvania,Adams County,Track,534540428,46607
Pennsylvania,Adams County,Track,99510949,25001
Pennsylvania,Adams County,Track,10666775,155760
Pennsylvania,Adams County,Track,226976314,39972
Pennsylvania,Adams County,Track,198950840,39177
Pennsylvania,Adams County,Track,179935088,54193
Pennsylvania,Adams County,Track,165914629,41707
Pennsylvania,Adams County,Track,9368695,24511
Pennsylvania,Adams County,Track,3003577,25930
Pennsylvania,Adams County,Track,281526925,43755
Pennsylvania,Adams County,Track,233492809,38629
Pennsylvania,Adams County,Track,122648872,300000
Pennsylvania,Adams County,Track,44515857,79629
Pennsylvania,Adams County,Track,3142215,72940
Pennsylvania,Adams County,Track,502759,10079
Pennsylvania,Adams County,Track,159369047,51255
Pennsylvania,Adams County,Track,90070978,44435
Pennsylvania,Adams County,Track,3663725,300000
Pennsylvania,Adams County,Track,378899943,46057
Pennsylvania,Adams County,Track,293740755,40579
Pennsylvania,Adams County,Track,120775065,32291
Pennsylvania,Adams County,Track,88120228,49415
Pennsylvania,Adams County,Track,187054909,40319
Pennsylvania,Adams County,Track,261173512,36900
Pennsylvania,Adams County,Track,45393197,88942
Pennsylvania,Adams County,Track,708380,25184
Pennsylvania,Adams County,Track,1600107,77213
Pennsylvania,Adams County,Track,1014819,300000
Pennsylvania,Adams County,Track,570860,36841
Pennsylvania,Adams County,Track,1293860,39317
